Dixon,Teresa,46,2418
Dixon,Virginia,64,2661
Duncan,Amanda,59,1752
Duncan,Amy,21,4924
Duncan,Brian,44,1500
Duncan,Cheryl,30,2294
Duncan,Chris,62,870
Duncan,Daniel,78,4500
Duncan,Edward,62,4438
Duncan,Jennifer,73,3453
Duncan,Joan,73,4862
Duncan,Joshua,68,3588
Duncan,Judy,51,219
Duncan,Kathryn,28,3484
Duncan,Martin,33,1835
Duncan,Martin,53,2504
Duncan,Melissa,29,3467
Duncan,Mildred,41,1472
Duncan,Paula,71,2612
Duncan,Richard,75,3268
Duncan,Roger,62,3119
Duncan,Wayne,75,4692
Dunn,Amy,59,3371
Dunn,Anna,48,2251
Dunn,Brian,65,4470
Dunn,Dorothy,55,3688
Dunn,Frank,24,3887
Dunn,Frank,69,4110
Dunn,George,67,2713
Dunn,Jane,41,2484
Dunn,Jeffrey,73,1806
Dunn,Jennifer,27,3653
Dunn,Joan,79,3500
Dunn,John,26,2582
Dunn,Thomas,21,3028
Edwards,Anne,23,4681
Edwards,Anne,38,4572
Edwards,Anthony,35,3156
Edwards,Benjamin,34,428
Edwards,Billy,41,3316
Edwards,Harry,49,2424
Edwards,Harry,53,198
Edwards,John,55,3120
Edwards,Lori,50,4118
Edwards,Paula,48,1750
Edwards,Sean,25,3448
Edwards,Tina,63,539
Elliott,Amy,80,3834
Elliott,Catherine,35,2592
Elliott,Cheryl,75,313
Elliott,Chris,75,889
Elliott,David,19,4558
Elliott,Dennis,30,570
Elliott,Elizabeth,46,1877
Elliott,Gregory,36,2977
Elliott,James,60,510
Elliott,Jason,80,2847
Elliott,Judith,53,3715
Elliott,Judy,38,4161
Elliott,Margaret,36,1318
Elliott,Pamela,53,1815
Elliott,Robert,62,373
Elliott,Russell,34,4861
Elliott,Tina,24,115
Elliott,Willie,28,2177
Ellis,Aaron,69,1404
Ellis,Alan,58,554
Ellis,Amanda,70,1121
Ellis,Amy,78,2838
Ellis,Ashley,68,504
Ellis,Brandon,51,3530
Ellis,Clarence,28,4614
Ellis,Cynthia,29,3474
Ellis,Eric,56,357
Ellis,Gregory,50,4820
Ellis,Jacqueline,22,4213
Ellis,Jane,20,4989
Ellis,Jessica,34,4518
Ellis,Joe,66,3230
Ellis,Judith,49,502
Ellis,Lisa,70,4179
Ellis,Marie,76,4085
Ellis,Marilyn,63,1229
Ellis,Martha,35,964
Ellis,Martin,52,1468
Ellis,Michael,69,1138
Ellis,Phillip,20,4009
Ellis,Roger,48,2643
Ellis,Shirley,51,752
Ellis,Virginia,53,856
Ellis,Wayne,63,454
Ellis,William,22,2430
Evans,Anna,75,2217
Evans,Annie,68,1880
Evans,Carolyn,68,4495
Evans,Cheryl,53,1557
Evans,Christina,77,1895
Evans,Clarence,77,3276
Evans,Denise,73,3454
Evans,Harry,18,3300
Evans,Howard,68,3678
Evans,Jesse,65,2880
Evans,Judith,53,2891
Evans,Kenneth,64,2012
Evans,Lillian,36,3863
Evans,Martin,58,331
Evans,Mary,28,4031
Evans,Melissa,65,1113
Evans,Mildred,43,1515
Evans,Mildred,66,3977
Evans,Nancy,54,3136
Evans,Ralph,19,3000
Evans,Raymond,44,2449
Evans,Stephanie,37,1785
Evans,Thomas,72,2016
Evans,Wanda,44,151
Ferguson,Bonnie,77,1421
Ferguson,Daniel,48,3815
Ferguson,Edward,31,4642
Ferguson,Edward,77,4020
Ferguson,Frances,41,1843
Ferguson,Howard,28,4637
Ferguson,Irene,56,4252
Ferguson,Jennifer,75,4974
Ferguson,Katherine,48,4913
Ferguson,Keith,45,2013
Ferguson,Kelly,36,4180
Ferguson,Kenneth,27,4952
Ferguson,Michael,19,4745
Ferguson,Michael,77,1401
Ferguson,Philip,26,2346
Ferguson,Ruby,30,452
Ferguson,Stephanie,57,545
Ferguson,Tammy,45,458
Ferguson,Tammy,78,451
Ferguson,Tina,43,882
Ferguson,Victor,49,4044
Ferguson,Victor,70,2618
Ferguson,William,63,466
Fernandez,Ashley,58,3578
Fernandez,Catherine,70,467
Fernandez,Denise,68,3034
Fernandez,Gerald,68,4356
Fernandez,John,67,4743
Fernandez,Jonathan,43,1700
Fernandez,Kevin,25,4166
Fernandez,Martha,38,2437
Fernandez,Matthew,36,4584
Fernandez,Michael,80,4646
Fernandez,Nicholas,38,1140
Fernandez,Nicholas,49,3487
Fernandez,Paula,74,240
Fernandez,Ralph,36,3527
Fernandez,Ronald,37,4397
Fernandez,Ryan,31,2725
Fernandez,Ryan,38,3126
Fernandez,Wanda,41,1096
Fields,Ann,44,4879
Fields,Carolyn,21,3612
Fields,David,54,3006
Fields,Earl,68,4736
Fields,Gerald,38,1134
Fields,Harold,66,1571
Fields,Henry,67,2921
Fields,Kenneth,40,227
Fields,Kimberly,27,1742
Fields,Marie,75,596
Fields,Mary,43,1844
Fields,Ruby,27,1029
Fields,Ryan,63,3051
Fields,Sandra,73,4834
Fields,Tina,68,1488
Fields,Walter,22,3385
Fisher,Antonio,43,2296
Fisher,Brenda,28,4921
Fisher,Cheryl,68,1118
Fisher,Earl,66,3096
Fisher,Ernest,18,2387
Fisher,Jack,34,1305
Fisher,Janice,34,2972
Fisher,Jesse,59,2695
Fisher,Jimmy,19,43
Fisher,Joe,54,2826
Fisher,Joe,62,3913
Fisher,John,64,3783
Fisher,Jonathan,38,3450
Fisher,Juan,58,2138
Fisher,Laura,46,676
Fisher,Martha,48,4910
Fisher,Michael,58,3795
Fisher,Norma,38,3936
Fisher,Norma,43,4780
Fisher,Paula,45,3908
Flores,Aaron,79,2602
Flores,Angela,26,76
Flores,Anne,44,3787
Flores,Barbara,32,2588
Flores,Bruce,51,1771
Flores,Cynthia,61,459
Flores,David,65,3497
Flores,Dennis,22,1235
Flores,Doris,72,2284
Flores,Gerald,58,2583
Flores,Gregory,69,44
Flores,Harold,49,4458
Flores,James,23,4237
Flores,Joe,31,4701
Flores,Kathleen,78,933
Flores,Lois,77,624
Flores,Mary,20,3185
Flores,Rachel,19,1265
Flores,Rebecca,70,1856
Flores,Ruby,76,3956
Flores,Samuel,62,3285
Flores,Sandra,50,468
Flores,Steve,55,19
Flores,Thomas,61,3303
Flores,Timothy,76,3200
Flores,William,37,3174
Ford,Alan,27,2918
Ford,Andrea,39,896
Ford,Bobby,32,3331
Ford,Carlos,44,2205
Ford,Cheryl,73,81
Ford,Debra,19,1471
Ford,Dennis,35,1712
Ford,Doris,35,2947
Ford,Dorothy,25,30
Ford,Edward,33,3635
Ford,Gary,59,1379
Ford,Jack,37,4702
Ford,Jeremy,70,4712
Ford,John,52,2397
Ford,Jonathan,30,4361
Ford,Joseph,19,4562
Ford,Joshua,76,4527
Ford,Ryan,56,2640
Ford,Terry,57,3502
Foster,Albert,56,963
Foster,Anthony,70,1490
Foster,Arthur,71,2374
Foster,Donna,54,3170
Foster,Evelyn,66,3176
Foster,James,79,1357
Foster,Jeffrey,35,1657
Foster,Joan,40,638
Foster,John,59,165
Foster,John,62,4504
Foster,Juan,53,185
Foster,Juan,64,1564
Foster,Kelly,39,2427
Foster,Margaret,66,1359
Foster,Martin,49,3244
Foster,Mildred,36,4045
Foster,Nicole,64,1871
Foster,Patrick,35,4018
Foster,Phyllis,47,4598
Foster,Robert,63,3338
Foster,Rose,26,3829
Foster,Ruby,58,3330
Foster,Shawn,42,737
Fowler,Albert,20,365
Fowler,Christine,49,4164
Fowler,Debra,42,2919
Fowler,Douglas,80,1578
Fowler,Gary,39,1574
Fowler,Helen,43,4307
Fowler,Juan,68,1620
Fowler,Judith,67,3173
Fowler,Julie,63,127
Fowler,Justin,43,1716
Fowler,Karen,63,943
Fowler,Katherine,36,3472
Fowler,Kathy,33,862
Fowler,Kimberly,55,3994
Fowler,Margaret,44,3242
Fowler,Raymond,63,4939
Fowler,Ryan,22,3517
Fowler,Sara,76,1159
Fowler,Teresa,64,4190
Fox,Alice,71,2252
Fox,Andrea,50,4667
Fox,Antonio,66,532
Fox,Beverly,44,3183
Fox,Carol,78,394
Fox,Catherine,30,169
Fox,Christina,49,1949
Fox,Clarence,34,3868
Fox,Craig,36,605
Fox,Eugene,62,1598
Fox,Frank,55,449
Fox,Jeffrey,48,670
Fox,Jessica,22,1956
Fox,Jonathan,46,3656
Fox,Jonathan,69,3032
Fox,Julia,67,2601
Fox,Julia,72,3702
Fox,Kenneth,24,1872
Fox,Lois,49,2066
Fox,Marie,30,1907
Fox,Peter,37,3965
Fox,Phyllis,33,3433
Fox,Ryan,77,2209
Fox,Stephanie,72,2026
Fox,Tammy,22,2022
Fox,Virginia,55,4854
Fox,Walter,49,2411
Franklin,Andrew,58,1155
Franklin,Angela,34,1227
Franklin,Bruce,54,1285
Franklin,Catherine,54,1326
Franklin,Christopher,57,1377
Franklin,Daniel,20,4540
Franklin,Doris,70,3757
Franklin,Evelyn,33,3949
Franklin,Frances,71,3695
Franklin,Jonathan,47,2155
Franklin,Katherine,45,3229
Franklin,Larry,60,2286
Franklin,Laura,69,3142
Franklin,Lillian,40,1032
Franklin,Lois,52,651
Franklin,Stephanie,40,1299
Franklin,Virginia,64,4569
Frazier,Annie,35,2495
Frazier,Betty,23,4668
Frazier,Christopher,39,1720
Frazier,Clarence,24,4784
Frazier,Craig,70,4669
Frazier,Cynthia,60,2264
Frazier,Elizabeth,19,1979
Frazier,Frances,74,304
Frazier,Fred,35,2160
Frazier,Gloria,33,1059
Frazier,Harry,62,4881
Frazier,Helen,73,4766
Frazier,Howard,32,128
Frazier,Jimmy,19,4034
Frazier,Joan,39,4119
Frazier,Karen,75,206
Frazier,Katherine,19,1320
Frazier,Kathleen,30,1313
Frazier,Keith,42,3633
Frazier,Lois,23,2711
Frazier,Louise,19,1109
Frazier,Phyllis,42,2621
Frazier,Raymond,29,4793
Frazier,Rebecca,22,2079
Frazier,Ronald,72,3394
Frazier,Samuel,49,1610
Frazier,Sharon,79,4610
Frazier,Stephanie,47,416
Frazier,Theresa,79,710
Freeman,Alice,42,1669
Freeman,Anna,30,2028
Freeman,Chris,77,581
Freeman,Craig,37,2186
Freeman,Harold,18,1947
Freeman,Henry,47,2354
Freeman,James,76,374
Freeman,Martin,76,21
Freeman,Raymond,41,241
Freeman,Rebecca,41,3296
Freeman,Roy,39,4716
Freeman,Victor,62,652
Freeman,Walter,70,1532
Fuller,Benjamin,52,1726
Fuller,Catherine,78,2443
Fuller,Daniel,76,538
Fuller,Doris,38,2706
Fuller,Edward,36,3523
Fuller,Gloria,58,3258
Fuller,Irene,59,4046
Fuller,Kenneth,26,2959
Fuller,Louise,28,731
Fuller,Mark,48,27
Fuller,Nicholas,19,4603
Fuller,Pamela,38,3253
Fuller,Rebecca,62,2570
Fuller,Roy,63,1454
Fuller,Shawn,52,4065
Garcia,Alice,59,1637
Garcia,Anna,76,3888
Garcia,Benjamin,18,3266
Garcia,Carol,35,4027
Garcia,Carolyn,51,3339
Garcia,Debra,34,4983
Garcia,Earl,71,2192
Garcia,Gerald,54,686
Garcia,Gloria,51,4869
Garcia,Jessica,34,3591
Garcia,Karen,78,368
Garcia,Linda,38,557
Garcia,Pamela,76,3842
Gardner,Alice,28,3916
Gardner,Antonio,40,1314
Gardner,Diana,19,4401
Gardner,Frances,80,3713
Gardner,Henry,38,4013
Gardner,Janice,50,1551
Gardner,Joseph,21,1139
Gardner,Joshua,71,2417
Gardner,Joyce,75,3210
Gardner,Kenneth,48,673
Gardner,Linda,50,366
Gardner,Lois,43,4454
Gardner,Martin,64,2685
Gardner,Michael,64,1445
Gardner,Patricia,70,1900
Gardner,Phyllis,18,661
Gardner,Ralph,41,3222
Gardner,Rebecca,47,3663
Gardner,Rose,35,2191
Gardner,Samuel,65,911
Gardner,Teresa,35,2710
Garrett,Alice,21,448
Garrett,Amanda,77,3570
Garrett,Andrea,18,1047
Garrett,Benjamin,60,3374
Garrett,Brandon,80,3546
Garrett,Carol,41,2360
Garrett,Christine,79,2412
Garrett,Doris,21,3963
Garrett,Earl,74,2989
Garrett,Howard,39,4616
Garrett,Jose,49,1560
Garrett,Mark,22,135
Garrett,Michelle,24,3764
Garrett,Norma,42,1170
Garrett,Paula,60,4414
Garrett,Phillip,60,96
Garrett,Phillip,65,1375
Garrett,Roy,76,3661
Garrett,Theresa,62,486
Garza,Cynthia,46,3752
Garza,Deborah,57,1484
Garza,Douglas,53,1447
Garza,Harry,62,582
Garza,Jane,49,4748
Garza,John,80,4314
Garza,Julia,38,3399
Garza,Julie,42,85
Garza,Patrick,58,2074
Garza,Paul,65,4934
Garza,Randy,63,2166
Garza,Roy,28,4433
Garza,Steven,46,4719
Garza,Virginia,50,2344
Garza,Willie,48,697
George,Amanda,22,2996
George,Donna,18,3127
George,Doris,20,681
George,Evelyn,72,4374
George,Johnny,54,97
George,Lois,31,3923
George,Margaret,73,3685
George,Nancy,25,3111
George,Robin,57,4556
George,Sara,55,2268
George,Sharon,60,868
George,Terry,77,2475
Gibson,Alan,78,3886
Gibson,Albert,39,717
Gibson,Barbara,72,412
Gibson,Christina,30,3680
Gibson,Gerald,24,505
Gibson,Gerald,35,4790
Gibson,Henry,74,1898
Gibson,Jerry,76,3308
Gibson,Jessica,63,1192
Gibson,Jonathan,48,2619
Gibson,Joyce,47,1489
Gibson,Judy,39,2254
Gibson,Julia,79,3526
Gibson,Justin,43,1921
Gibson,Karen,39,883
Gibson,Margaret,20,1351
Gibson,Mary,54,3673
Gibson,Matthew,80,4585
Gibson,Michael,35,1290
Gibson,Michelle,54,2529
Gibson,Nicholas,18,584
Gibson,Paul,70,4369
Gibson,Samuel,20,3049
Gibson,Scott,60,1442
Gibson,Sharon,50,4742
Gilbert,Alice,69,1298
Gilbert,Amanda,20,2159
Gilbert,Betty,75,462
Gilbert,Clarence,70,2035
Gilbert,Emily,57,4888
Gilbert,Gary,27,509
Gilbert,Heather,39,3511
Gilbert,Jeffrey,75,4507
Gilbert,Joe,76,4071
Gilbert,Jonathan,67,4532
Gilbert,Joseph,29,89
Gilbert,Joyce,73,2036
Gilbert,Julia,18,1196
Gilbert,Larry,31,3548
Gilbert,Laura,55,2132
Gilbert,Linda,22,3920
Gilbert,Linda,62,3307
Gilbert,Melissa,18,3476
Gilbert,Melissa,60,4531
Gilbert,Michelle,75,4059
Gilbert,Phyllis,36,2094
Gilbert,Sara,62,4944
Gilbert,Sharon,67,4727
Gilbert,Stephen,22,3436
Gilbert,Tammy,50,4644
Gilbert,Wayne,38,2285
Gomez,Aaron,63,426
Gomez,Angela,70,4840
Gomez,Debra,19,3496
Gomez,Earl,41,1717
Gomez,Evelyn,26,1329
Gomez,Gregory,21,4057
Gomez,Harold,40,2524
Gomez,Janice,18,2683
Gomez,Jason,78,47
Gomez,Jeffrey,65,1200
Gomez,Kevin,67,3315
Gomez,Pamela,55,2731
Gomez,Robin,20,1768
Gomez,Russell,52,2290
Gomez,Samuel,31,3209
Gomez,Steve,29,3812
Gomez,Tina,52,2742
Gomez,Wanda,65,154
Gonzales,Albert,18,895
Gonzales,Amanda,40,1715
Gonzales,Amy,60,501
Gonzales,Andrea,36,4786
Gonzales,Brandon,47,1864
Gonzales,Brenda,76,4586
Gonzales,Diane,59,4718
Gonzales,Edward,42,4073
Gonzales,Eric,55,2522
Gonzales,Evelyn,34,913
Gonzales,Heather,41,3939
Gonzales,Janet,74,758
Gonzales,Joseph,39,1687
Gonzales,Joyce,21,1879
Gonzales,Judith,34,197
Gonzales,Judy,62,1884
Gonzales,Keith,79,2474
Gonzales,Lillian,25,951
Gonzales,Maria,29,3765
Gonzales,Michael,60,52
Gonzales,Paul,43,294
Gonzales,Sandra,49,2572
Gonzales,Wayne,40,2068
Gonzales,Wayne,70,3878
Gonzalez,Carl,38,4876
Gonzalez,Carlos,40,1818
Gonzalez,Carol,36,541
Gonzalez,Charles,32,4122
Gonzalez,Christopher,28,2355
Gonzalez,Dennis,51,2980
Gonzalez,Eric,28,4042
Gonzalez,Frances,42,3337
Gonzalez,George,33,2645
Gonzalez,Irene,33,2802
Gonzalez,Jacqueline,71,3041
Gonzalez,Johnny,71,4922
Gonzalez,Karen,59,1190
Gonzalez,Michelle,57,2215
Gonzalez,Nancy,62,276
Gonzalez,Nicholas,47,2108
Gonzalez,Roy,52,4914
Gordon,Billy,43,3944
Gordon,Brenda,72,4538
Gordon,Charles,44,4140
Gordon,Douglas,53,483
Gordon,Edward,54,1222
Gordon,Frances,18,2259
Gordon,Helen,74,1381
Gordon,Janet,34,3216
Gordon,Joseph,50,3970
Gordon,Juan,21,2656
Gordon,Lawrence,57,34
Gordon,Marie,21,1344
Gordon,Martin,59,340
Gordon,Nicole,66,4776
Gordon,Thomas,60,4434
Graham,Anna,71,3571
Graham,Brandon,75,2639
Graham,Carlos,37,4424
Graham,Catherine,29,4912
Graham,Donna,51,4578
Graham,Evelyn,48,3879
Graham,George,79,2172
Graham,Gregory,49,549
Graham,Jose,46,2519
Graham,Michelle,69,1549
Graham,Randy,43,3774
Graham,Scott,79,1829
Graham,Shirley,23,2644
Graham,Steve,70,1165
Grant,Barbara,45,3658
Grant,Benjamin,28,2769
Grant,Carl,72,2595
Grant,Donna,60,4206
Grant,Heather,67,1438
Grant,Irene,34,3725
Grant,Jacqueline,78,2886
Grant,James,65,23
Grant,Jeremy,76,1256
Grant,Kathy,67,195
Grant,Kenneth,18,4095
Grant,Kenneth,46,4177
Grant,Marilyn,62,4690
Grant,Martha,33,4382
Grant,Matthew,39,1478
Grant,Sara,80,1676
Grant,Sean,32,779
Grant,Tammy,80,4779
Grant,Tina,67,1141
Grant,Willie,25,3024
Grant,Willie,75,2337
Gray,Anna,68,3425
Gray,Betty,51,1099
Gray,Charles,20,2078
Gray,Daniel,57,2915
Gray,Douglas,25,1701
Gray,Ernest,44,1291
Gray,Gerald,29,4814
Gray,Harold,39,2014
Gray,Janet,37,4817
Gray,Janet,75,2803
Gray,Jennifer,67,984
Gray,Kelly,60,2188
Gray,Lisa,38,3365
Gray,Martin,33,3961
Gray,Randy,41,1883
Gray,Richard,22,2174
Gray,Scott,70,2783
Gray,Timothy,58,2550
Gray,Virginia,35,885
Green,Adam,68,4090
Green,Amanda,30,3555
Green,Andrea,26,4360
Green,Benjamin,46,45
Green,Billy,19,4489
Green,Brenda,56,3563
Green,Brian,65,4196
Green,Doris,56,841
Green,Harry,60,3619
Green,Jerry,48,3413
Green,Jimmy,38,821
Green,Jonathan,56,3239
Green,Judith,59,186
Green,Kevin,29,3835
Green,Kimberly,37,3187
Green,Lawrence,51,1627
Green,Linda,47,3989
Green,Marilyn,77,1492
Green,Michelle,28,2707
Green,Michelle,79,2562
Green,Nicholas,33,2235
Green,Phillip,33,2642
Green,Rachel,27,301
Green,Raymond,73,2687
Green,Robert,72,4671
Green,Rose,71,2060
Green,Shawn,18,4839
Green,Shirley,61,2227
Green,Stephanie,26,3346
Green,Victor,36,3435
Green,Wayne,36,2076
Green,William,41,1346
Greene,Amanda,45,1108
Greene,Brenda,18,3709
Greene,Carolyn,52,479
Greene,Christina,80,159
Greene,Clarence,38,4522
Greene,Debra,37,646
Greene,Henry,44,1308
Greene,Jeffrey,36,1481
Greene,Kathy,75,3775
Greene,Kelly,22,2998
Greene,Kevin,54,950
Greene,Larry,51,2655
Greene,Michael,32,4590
Greene,Norma,48,208
Greene,Patrick,57,1147
Greene,Ruth,34,3252
Greene,Theresa,78,2362
Greene,Victor,40,3278
Griffin,Catherine,60,2498
Griffin,Cheryl,80,204
Griffin,Donna,74,4809
Griffin,Elizabeth,31,4310
Griffin,Joe,78,812
Griffin,John,53,2744
Griffin,Joshua,27,1091
Griffin,Kelly,78,934
Griffin,Lori,36,3718
Griffin,Martha,32,2736
Griffin,Mary,50,4202
Griffin,Nancy,26,4016
Griffin,Nicole,35,4462
Griffin,Patrick,22,3855
Griffin,Paul,73,3257
Griffin,Ralph,34,3128
Griffin,Rebecca,18,2857
Griffin,Ruby,58,1423
Griffin,Sean,48,4640
Griffin,Stephanie,46,3409
Griffin,Tammy,61,464
Griffin,Theresa,74,1775
Griffin,Thomas,28,1795
Griffin,Wayne,52,1607
Gutierrez,Andrew,65,677
Gutierrez,Anna,19,122
Gutierrez,Beverly,76,2401
Gutierrez,Carol,37,242
Gutierrez,Charles,55,786
Gutierrez,Chris,49,3102
Gutierrez,David,51,3681
Gutierrez,Debra,36,2674
Gutierrez,Donna,59,4568
Gutierrez,Earl,67,2375
Gutierrez,George,53,4981
Gutierrez,Harold,48,2305
Gutierrez,Harold,78,4316
Gutierrez,Jason,51,1019
Gutierrez,Kathy,66,519
Gutierrez,Larry,39,411
Gutierrez,Louise,23,897
Gutierrez,Marilyn,53,3197
Gutierrez,Robin,66,1792
Gutierrez,Scott,20,4469
Gutierrez,Shirley,35,872
Gutierrez,Thomas,55,3162
Hall,Amanda,26,599
Hall,Amanda,31,2646
Hall,Benjamin,42,4533
Hall,Bruce,18,3224
Hall,Cynthia,52,4762
Hall,Daniel,44,1151
Hall,Donna,58,879
Hall,Howard,34,4787
Hall,Jessica,35,2464
Hall,Jose,19,3488
Hall,Jose,57,1995
Hall,Pamela,49,1808
Hall,Roger,30,4488
Hall,Steve,70,1653
Hall,Todd,40,434
Hall,Todd,68,4737
Hamilton,Ann,63,2721
Hamilton,Betty,63,4014
Hamilton,Bonnie,55,436
Hamilton,Brenda,41,1297
Hamilton,Carl,77,2953
Hamilton,Eric,73,1744
Hamilton,Harold,54,4242
Hamilton,Jeffrey,29,4622
Hamilton,Johnny,69,938
Hamilton,Joyce,19,1948
Hamilton,Joyce,36,1746
Hamilton,Kathleen,73,826
Hamilton,Mark,52,2238
Hamilton,Mark,71,3250
Hamilton,Roy,34,1930
Hamilton,Sandra,40,3541
Hamilton,Wayne,62,2047
Hansen,Beverly,33,1809
Hansen,Beverly,59,970
Hansen,Gregory,60,4440
Hansen,Jacqueline,71,2912
Hansen,James,38,1398
Hansen,Janice,76,1431
Hansen,Jeffrey,41,769
Hansen,Jesse,33,734
Hansen,Kathy,53,1645
Hansen,Laura,56,4891
Hansen,Lisa,25,1412
Hansen,Lisa,77,2350
Hansen,Maria,76,3464
Hansen,Mark,62,4683
Hansen,Mary,34,3140
Hansen,Nicholas,36,2289
Hansen,Patrick,30,180
Hansen,Patrick,76,1101
Hansen,Randy,35,1778
Hansen,Richard,24,2136
Hansen,Steve,19,643
Hansen,Wanda,19,2218
Hanson,Adam,29,1275
Hanson,Andrew,41,3853
Hanson,Bobby,74,2142
Hanson,Bonnie,25,4359
Hanson,Eric,46,3369
Hanson,Ernest,60,1781
Hanson,Gary,26,4043
Hanson,Jacqueline,33,625
Hanson,James,37,1528
Hanson,Jennifer,22,1511
Hanson,Joe,50,2750
Hanson,Judith,66,348
Hanson,Keith,54,1860
Hanson,Larry,69,1855
Hanson,Lawrence,30,3539
Hanson,Marie,45,3261
Hanson,Mark,26,1125
Hanson,Michelle,69,372
Hanson,Peter,45,465
Hanson,Phillip,33,4268
Hanson,Rebecca,28,969
Hanson,Roy,53,2431
Hanson,Samuel,54,3445
Hanson,William,48,811
Hanson,Willie,50,3508
Harper,Alice,36,2010
Harper,Amy,32,3001
Harper,Ann,41,1197
Harper,Billy,72,4186
Harper,Chris,37,4187
Harper,David,19,3650
Harper,Evelyn,55,3536
Harper,Howard,68,3377
Harper,Janet,21,1542
Harper,Jerry,52,959
Harper,Joseph,67,2620
Harper,Julia,33,1090
Harper,Kathleen,73,2017
Harper,Maria,63,4744
Harper,Marilyn,79,2082
Harper,Martin,26,3481
Harper,Nancy,55,1327
Harper,Norma,25,4925
Harper,Phillip,26,925
Harper,Rachel,73,1623
Harper,Roger,44,1184
Harper,Thomas,33,4624
Harris,Anne,36,2470
Harris,Billy,59,608
Harris,Brandon,50,4756
Harris,Diane,34,4348
Harris,Jerry,72,3459
Harris,Judith,52,2511
Harris,Judith,55,1966
Harris,Julia,64,2967
Harris,Karen,24,4345
Harris,Katherine,34,4927
Harris,Paul,50,3664
Harris,Paula,19,1658
Harris,Paula,58,4594
Harris,Rose,37,153
Harris,Rose,48,2367
Harris,Shawn,59,4288
Harris,Steve,65,576
Harris,Willie,48,2535
Harrison,Billy,18,4444
Harrison,Bonnie,59,3974
Harrison,Bruce,64,3163
Harrison,Diana,39,1629
Harrison,Elizabeth,23,917
Harrison,Elizabeth,50,270
Harrison,Eugene,45,526
Harrison,Gerald,45,2180
Harrison,Janet,33,3754
Harrison,Janice,19,2328
Harrison,Jeffrey,71,1920
Harrison,Johnny,26,3246
Harrison,Julia,23,2874
Harrison,Larry,39,2123
Harrison,Laura,34,1089
Harrison,Lois,20,3933
Harrison,Louis,43,820
Harrison,Matthew,25,1453
Harrison,Michelle,36,4464
Harrison,Michelle,69,3750
Harrison,Ralph,20,3321
Harrison,Ruth,22,1878
Hart,Annie,73,3008
Hart,Ashley,57,2822
Hart,Brenda,67,4112
Hart,Charles,68,1952
Hart,Cheryl,46,3281
Hart,Chris,75,2212
Hart,Christine,56,3604
Hart,Cynthia,43,1336
Hart,Evelyn,23,297
Hart,Judith,48,1976
Hart,Judy,52,1616
Hart,Kelly,48,2480
Hart,Kelly,56,53
Hart,Larry,26,619
Hart,Marie,66,4447
Hart,Matthew,36,274
Hart,Peter,74,491
Hart,Randy,40,860
Hart,Robin,56,4281
Hart,Sean,73,4580
Hart,Shawn,55,2393
Hart,Shirley,54,5
Hart,Theresa,20,4617
Hart,Todd,19,1747
Harvey,Aaron,24,2752
Harvey,Adam,19,3478
Harvey,Bobby,35,4370
Harvey,Brenda,23,1525
Harvey,Bruce,20,2574
Harvey,Clarence,37,2207
Harvey,Clarence,46,937
Harvey,Dennis,70,2858
Harvey,Diane,20,3116
Harvey,Frances,67,601
Harvey,Fred,68,164
Harvey,Harold,37,2487
Harvey,Janice,20,4296
Harvey,Janice,56,222
Harvey,Jerry,53,1508
Harvey,Jessica,32,4463
Harvey,Johnny,64,2561
Harvey,Larry,60,2830
Harvey,Paul,20,3720
Harvey,Paul,37,1040
Harvey,Phillip,51,2222
Hawkins,Barbara,21,3948
Hawkins,Christine,18,2288
Hawkins,Craig,24,3854
Hawkins,Donald,21,2240
Hawkins,Douglas,24,3306
Hawkins,Eric,42,767
Hawkins,Ernest,55,1422
Hawkins,Ernest,62,2672
Hawkins,Gerald,59,2051
Hawkins,Heather,65,1706
Hawkins,Joe,79,4358
Hawkins,Kathleen,50,1853
Hawkins,Kevin,51,3561
Hawkins,Kimberly,39,3851
Hawkins,Larry,34,4605
Hawkins,Lillian,29,3811
Hawkins,Linda,78,1640
Hawkins,Margaret,57,4565
Hawkins,Marilyn,46,4150
Hawkins,Shawn,38,726
Hawkins,Tammy,73,2067
Hawkins,Wanda,54,3687
Hawkins,Wayne,43,379
Hayes,Anna,26,203
Hayes,Ashley,25,2936
Hayes,Charles,46,2961
Hayes,Christina,76,3235
Hayes,Daniel,71,3106
Hayes,Deborah,72,1257
Hayes,Earl,60,2023
Hayes,Jeremy,41,4826
Hayes,Jeremy,56,2005
Hayes,Jeremy,66,663
Hayes,Justin,71,2110
Hayes,Mildred,28,1569
Hayes,Ryan,19,2794
Hayes,Tina,48,3564
Henderson,Amanda,45,1013
Henderson,Andrea,34,4632
Henderson,Arthur,63,22
Henderson,Benjamin,54,322
Henderson,Betty,64,371
Henderson,Chris,35,2927
Henderson,Clarence,33,3504
Henderson,Elizabeth,19,1002
Henderson,Frances,53,3847
Henderson,Frank,37,3350
Henderson,Gloria,24,3749
Henderson,Irene,77,2015
Henderson,Jesse,56,4813
Henderson,Judith,39,2247
Henderson,Louis,78,1939
Henderson,Pamela,54,327
Henderson,Sharon,30,1273
Henderson,Todd,44,3763
Henderson,Victor,74,4036
Henderson,Walter,35,3800
Henderson,William,60,3021
Henry,Amy,42,2053
Henry,Anna,18,4511
Henry,Anne,61,819
Henry,Catherine,45,124
Henry,Evelyn,23,235
